Gene	Day49	Day56	Day72	Day91	Day126	Day189
Sm_g00005633	-3.86810639399191	-2.94867544362933	-2.93612260313894	-3.3775563320448	-3.13119389651729	-2.85567636225841
Sm_g00005634	-4.72852936759272	-3.40839855854651	-3.88564970903321	-3.00963383824431	-2.79176114986365	NA
Sm_g00005635	-5.32780233898194	-4.06479321478386	-5.21143426193222	-3.54310355976251	-4.20179985930569	-5.17230154032897
Sm_g00005637	NA	1.39934255829703	1.13910704757108	1.1228496459427	NA	NA
Sm_g00005638	-4.82700113161346	-4.32529822471832	-4.87817257036745	-5.17230262348695	-5.63962967899789	-6.18013398817936
Sm_g00005640	NA	-1.04203973363594	NA	NA	NA	NA
Sm_g00005643	4.72778531636886	2.81957722595305	2.59751690839951	3.40315112151077	2.82674824461098	2.88466501546989
Sm_g00005644	3.53551780606426	3.04817970612029	3.33940933485714	3.49853383784967	3.99748956493909	3.32556600526333
Sm_g00005645	2.72408748215407	2.05600349825666	2.50061655519762	2.60173214782548	3.04084675326919	2.39348096349424
Sm_g00005646	NA	1.13733951427428	1.27474023240165	1.13435345122733	1.24139485650697	NA
Sm_g00005648	-5.74625722900742	-5.28071484806124	-5.41990327721286	-6.47528453493635	-4.28593472045078	NA
Sm_g00005649	2.57613641925848	3.50885153245734	3.46806163385673	3.17047038265164	3.05832501856697	2.7856484539907
Sm_g00005650	-1.93861046458335	NA	NA	NA	NA	-2.31004485983083
Sm_g00005652	-1.84454212435716	-1.99896883937752	-1.42303838847144	-1.89952802198615	NA	NA
Sm_g00005653	-3.39166024853479	-4.38526798125328	-4.35641187406205	-4.27440861433478	-3.38759014857775	NA
Sm_g00005654	1.83986732161167	2.17175657202318	2.35130895354579	2.39868299212489	3.21122703688825	3.64393162101273
Sm_g00005655	NA	NA	NA	NA	NA	2.41709745867291
Sm_g00005656	NA	NA	NA	NA	1.87053178933683	2.59344301152144
Sm_g00005657	2.17160205228348	2.77154479358192	2.64330031180172	2.22687387944828	1.80912956138384	NA
Sm_g00005659	NA	NA	NA	NA	1.31118427942759	NA
Sm_g00005660	1.88028449221271	1.69431910790369	1.81241290775023	1.69384799289717	2.11232949655596	2.54985219962178
Sm_g00005661	1.77706550647204	1.74316068553105	1.69804431233484	1.68654507712065	1.59881357067247	1.85033743007625
Sm_g00005663	-7.90613066255097	-7.52451668451859	-7.19242248099138	-8.17997270593329	-8.71110476578414	-7.76950634760983
Sm_g00005664	NA	1.02220983120502	1.30235214680853	1.16762732630091	1.50280361906339	1.0293566139417
Sm_g00005665	-4.22382228155928	-3.72619644986425	-3.48114722414641	-3.87068435139577	-2.33121074398581	NA
Sm_g00005666	NA	1.40908257275155	1.75541323574446	1.48830413726835	2.41565512489764	3.41888030023856
Sm_g00005667	NA	1.36723572660862	1.39476767539861	1.44052371137054	2.17115025708561	3.42007998042881
Sm_g00005668	NA	NA	NA	1.42798817979263	1.40262725385507	2.9494138018983
Sm_g00005669	-2.59512285170751	-1.8758837319981	-2.70190510753788	-2.52657554028898	-2.22838239528483	-1.54382853443013
Sm_g00005671	NA	-2.68228165082338	-3.32148259370824	-1.93592085269831	-1.78232868822595	-1.79485357538091
Sm_g00005672	5.26689496060971	4.82010888803362	4.60996358485915	4.95847611659271	6.01512434210653	6.47056581913812
Sm_g00005673	-2.58145591544584	-1.81120597377304	-2.2534710375811	-2.13400337872684	-2.02050335201301	NA
Sm_g00005674	-1.44410902157728	NA	NA	NA	NA	NA
Sm_g00005676	NA	1.12670217800717	NA	NA	1.44227188383924	1.80612980417745
Sm_g00005677	-1.92979917283798	NA	NA	-1.12211603814562	-1.19242311519921	-1.7451693973737
Sm_g00005678	-2.65086852775355	-1.82826915075159	-2.41609487386478	-2.40912934560475	-2.49288928392842	-2.58288575694202
Sm_g00005679	-2.51172092830368	NA	-2.02111831406109	NA	-2.29858239815188	NA
Sm_g00005680	-3.28455436312572	NA	NA	-2.82496488919954	-1.96464274860458	NA
Sm_g00005681	-1.92691775950428	-1.89829781744877	-2.65108567364745	-2.5630679998206	-2.49784627996052	-2.43528040084704
Sm_g00005682	-1.79790913487226	-1.96946449984348	-1.79320618889874	-1.76689307847386	-1.55216868411384	-1.67261635680206
Sm_g00005683	-4.02358688833604	-2.9300414517803	-3.70386415971573	-3.30760789562093	-4.30862670754	-4.87781758022844
Sm_g00005684	-2.05753928339224	NA	-1.31839077603599	-2.03276155963681	-4.49052251305986	-4.66812017069188
Sm_g00005685	-3.11544213274056	-3.31244671014323	-4.07562088700779	-4.95910980150513	-4.92539131764152	-4.60186419347698
Sm_g00005686	-7.6512846907914	-6.37798034187139	-6.47112611767355	-6.32345155206072	-6.93630918096133	-6.34202442143999
Sm_g00005687	NA	0.954953301337947	NA	0.948907004408679	NA	NA
Sm_g00005689	NA	NA	-1.51286158567054	-1.19267659907248	NA	NA
Sm_g00005690	-8.77459680475133	-7.49029751789923	-7.62573822353211	-8.37558358170995	-5.74525585668825	-8.25632042220855
Sm_g00005691	-6.39560801923118	-2.27183986152597	-3.01246521128702	-2.7646565453204	-4.77952204456466	-3.94272108874157
Sm_g00005693	-5.51438918834509	-7.17764205132564	-6.12578700967341	-6.60001517061568	-5.75861220877167	NA
Sm_g00005699	2.34436219144208	2.23867140858369	1.79248926218418	2.1743497441124	2.77417744125077	2.3489308611375
Sm_g00005702	2.63959586551812	2.89840381739113	2.35683496988277	2.10313009508929	1.88230741506124	NA
Sm_g00005703	NA	NA	NA	NA	1.78724871099151	2.25909645650424
Sm_g00005704	NA	-1.09091067876212	-1.52099377793565	-1.48437756447328	NA	NA
Sm_g00005705	NA	-1.38392283123343	-1.59938851774764	-1.56628059565031	-1.1497272339067	NA
Sm_g00005707	1.26520306791703	1.36952583653743	1.59946907524884	1.58552693565432	1.79984729208724	2.03069732645396
Sm_g00005708	-4.29531932319738	-2.70340251159378	-3.66132436332199	-3.89405315574643	-4.13762187863311	-2.55440351600264
Sm_g00005710	-6.00599976373759	-6.53035309810938	-8.63857398052471	-8.03988815310129	-9.02202070592613	-5.01425777003501
Sm_g00005711	-2.19049655962206	-4.55151230024993	-4.80458045720912	-6.02068058398362	-4.37215591451978	-3.76122731049135
Sm_g00005712	NA	NA	NA	NA	-0.983714408113517	NA
Sm_g00005714	2.61640744573478	2.27664552546566	2.56893127337838	2.71039320193748	3.35288411109105	3.01940693821088
Sm_g00005716	2.33362578970246	3.11491917044905	2.48814551970339	2.36342747810846	2.07449161647144	1.47146543775967
Sm_g00005719	1.19031593326968	NA	NA	NA	NA	NA
Sm_g00005720	-1.90366499865317	NA	NA	NA	NA	NA
Sm_g00005723	-6.18407777382275	-4.6339461732807	-6.17622903895263	-6.1628173779366	-4.87564744073358	-3.65853423936687
Sm_g00005724	-5.82481476788982	-5.31844131859778	-5.52748059906818	-5.15622577169656	-4.62262350821566	-4.5853001329257
Sm_g00005725	-1.83554990575829	NA	-1.77813605681909	-2.4943693895359	-2.12449011278416	NA
Sm_g00005726	-2.29028245704615	-2.05779496251018	-4.35541007902559	-3.46048011626535	-3.63179740921538	NA
Sm_g00005727	NA	NA	NA	NA	NA	-1.17634259344521
Sm_g00005729	-3.82693338388978	-3.38140521122346	-3.70907484480282	-4.41652695802483	-4.24126167544568	-4.90890620488883
Sm_g00005732	2.20125250066927	1.99086320761967	1.82448346005043	1.82828887073578	2.01161998894935	1.38303926508172
Sm_g00005733	NA	NA	NA	NA	-1.08716220885906	NA
Sm_g00005735	NA	NA	-5.51210211898336	NA	-5.52472456184199	NA
Sm_g00005736	1.40009677675391	2.76907032587478	2.51745580521191	2.45069866321937	2.26668501891856	NA
Sm_g00005737	NA	NA	-3.01678613733458	NA	-1.878540873081	-4.11523420230402
Sm_g00005738	NA	NA	NA	NA	NA	4.98770007177775
Sm_g00005739	-1.27750113582396	NA	NA	NA	NA	NA
Sm_g00005740	NA	NA	NA	-1.23752086483053	NA	NA
Sm_g00005741	-4.39519070396716	-2.5012820240203	-2.50160749227654	-2.75313823829195	-3.11988997828798	-2.8735275439686
Sm_g00005743	-1.89388079742544	NA	-1.30499685486828	-1.8337904291731	-1.40480333821918	-1.72885898001156
Sm_g00005744	2.05401342216261	2.00714637400606	2.53243892319624	2.36836289388288	2.69480081410037	2.10778887562482
Sm_g00005746	NA	2.7114782586022	2.6256012225379	2.87808555484806	3.07759629295943	2.94083489501035
Sm_g00005747	NA	-1.03356128041797	-0.975245793148646	-1.10926142307283	NA	NA
Sm_g00005751	-1.75980947661959	-2.91860031023701	-2.78991205309652	-2.93215758676221	-2.58039028225551	-2.15959951705592
Sm_g00005752	-8.59799442021932	-7.7419426405115	-7.60024638861546	-9.01301339062898	-7.23109852629871	-5.64565588305715
Sm_g00005753	-3.02904712252308	-3.84842423069698	-3.47324588948943	-3.58487107012609	-4.0598694348352	-2.76500653260938
Sm_g00005754	-4.59805208496619	-5.21045587332561	-5.27377295381561	-5.54933072862654	-4.41909456625275	-3.94910219048824
Sm_g00005756	-2.94839803314528	-2.55175430704097	-2.48545161095181	-2.80045189299098	-2.65375468982919	-2.07055673067976
Sm_g00005758	1.47934306554783	1.18741998863912	NA	NA	1.55827430595179	NA
Sm_g00005764	-3.63805464096311	-3.75217034846259	-3.59567865113212	-3.7110265205415	-2.75804334421132	-2.83416288853889
Sm_g00005765	-4.59217161002433	-5.73487946142877	-4.40294515655327	-4.73184714183054	-3.78506255942902	NA
Sm_g00005766	-3.50108077094338	-3.05450995505337	-3.36392748171815	-3.42514307340064	-2.69996166719763	-2.84250382239048
Sm_g00005767	-5.08766224682435	-5.24169906093135	-4.88360064982901	-4.5537740781873	-2.95169797122062	-3.81642622018176
Sm_g00005768	-5.09423474987865	-5.16903322121051	-5.45532604937578	-6.61412478819463	-5.47408346211792	-4.42739547619165
Sm_g00005769	-5.35816130477634	-6.1764542527674	-5.8956553449639	-6.2706741433255	-5.87574740971985	-4.05894118769436
Sm_g00005770	-9.56990098160623	-7.30857477752019	-6.78175101044456	-7.95686319795982	-8.05824259032963	NA
Sm_g00005771	-3.73834962495196	NA	-4.90803526254214	-4.19606576992563	-6.25523224290821	-3.77524510458888
Sm_g00005773	-4.12846829137127	-2.77296082281545	-3.01745804728115	-3.25548521330795	-3.80261355061498	-3.36229040608053
Sm_g00005775	-6.44027709211771	-7.26339134128006	-7.82914629899602	-7.2460490474424	-10.3088652078105	-6.35381360248427
Sm_g00005776	-2.12487912847455	-1.46123026429805	-2.01251405690703	-2.38039204102159	-2.51585272166872	-2.83022689786022
Sm_g00005777	-3.46307533781095	NA	-3.70340075666413	-2.74281243505065	-3.02042526301011	NA
Sm_g00005778	-5.49040771717217	-3.99653729261931	-5.03329195887582	-5.21014019680033	-5.3665809645073	-4.73975419575683
Sm_g00005779	-2.79227999318075	-1.53044396337196	-1.50805351518173	-1.95052863179551	-2.16491144541585	NA
Sm_g00005781	NA	1.56078340731485	1.28052123066902	1.28401361770854	NA	NA
Sm_g00005782	-3.01562779605086	-2.29043045665097	-2.35681062075458	-2.36037338180308	-2.38508992886457	-1.53561877119644
Sm_g00005783	-1.27037295543567	NA	NA	NA	0.949799326459736	1.71661472651472
Sm_g00005784	3.10936310428751	2.44236899579188	2.48209121775202	2.49979495801763	2.69393455614996	2.35611348370434
Sm_g00005785	2.16876879089318	1.7019252859042	1.79038735778127	1.82312131366578	2.12072562954653	2.39057772441369
Sm_g00005786	NA	-1.15179016069352	-1.49964487249815	-1.67819896579798	NA	NA
Sm_g00005787	-10.0952577415148	-8.53187080516402	-9.42384869417138	-8.8436619865251	-9.17218946199148	-8.89956731800314
Sm_g00005788	-2.82854108602939	-2.15110653805098	-2.28634747967399	-2.25830428341535	-2.23696258075136	NA
Sm_g00005790	-2.15649420617392	NA	NA	NA	NA	NA
Sm_g00005792	-1.97108125472127	-1.48197782428532	-1.36037782755618	-1.40020297997214	NA	NA
Sm_g00005794	-2.08077773739858	-1.50634883077926	-1.86344210488658	-1.52770539052651	-1.5217332223185	NA
Sm_g00005795	3.21434870619689	3.19637568733897	3.62367598321474	3.98662383516126	4.26021183890207	3.58219387313159
Sm_g00005796	-1.65301589306571	-1.25961891754762	-1.14189704217079	-1.08320254361903	-0.974868858114782	NA
Sm_g00005797	-4.31189890682627	-3.78865096539319	-4.33291757131589	-4.08651134000162	-3.77419726395138	-1.55725400475462
Sm_g00005798	2.23195389055078	1.91044117855539	2.18096841812857	2.05016199626352	2.21349011160269	2.43884004168751
Sm_g00005799	-1.83274787357186	NA	-1.15704137362405	-1.15199905996212	NA	2.00563149790333
Sm_g00005800	1.48030777044246	1.45484987211191	1.48382800684513	1.6088248913208	2.02090359773031	2.03215769500003
Sm_g00005801	NA	NA	NA	NA	NA	2.18319056094739
Sm_g00005802	NA	NA	NA	NA	NA	1.24756590848261
Sm_g00005804	NA	1.51517049929178	NA	NA	NA	NA
Sm_g00005808	-5.60399651453833	-4.78070981188082	-5.22523319270904	-5.21854054761063	-5.72139262366653	-4.46115953644099
Sm_g00005809	1.97428852031867	NA	1.12301685900374	1.37478987965951	1.21427670566769	1.79935515074748
Sm_g00005810	NA	NA	NA	NA	-1.25600405072735	-1.68651507635254
Sm_g00005812	-3.76389220128701	-2.49661868523796	-3.59199941366768	-3.33573648900039	-3.65652852527019	-2.39293883215832
Sm_g00005814	5.73453775666305	4.64361773829266	5.40400999449477	5.79915863348011	6.26248946090033	5.90394971253732
Sm_g00005815	NA	NA	NA	NA	-1.12458394593844	NA
Sm_g00005818	1.8795011287669	1.19803254042578	NA	1.03483786612702	1.05370943195647	1.85665518319077
Sm_g00005819	-5.82033201230271	-5.47640083589535	-5.95462950455973	-6.57950025110597	-7.62127942846552	-5.25025364091106
Sm_g00005822	-1.99370585578465	-1.93520081230652	-2.42367939153859	-2.36688766144	-2.23407535630561	-1.91904457595462
Sm_g00005823	NA	3.87158470729984	NA	NA	NA	NA
Sm_g00005824	1.31379021118697	1.63276274106166	1.45130282067419	1.53944480803419	1.73341034091199	NA
Sm_g00005825	1.73579316390079	2.21109288483402	2.2300354777829	2.16493360728089	2.12539570259075	1.45897849151403
Sm_g00005828	-1.85521221382032	-1.30140859178471	-2.27472499376627	-1.66888233288535	-1.73396831529877	-2.18580662023333
Sm_g00005829	2.06944249039885	1.79928707395679	2.10061965156359	2.03159688579229	2.32269980350399	1.89507048758689
Sm_g00005831	-1.44448974337851	NA	NA	-0.960555159703044	NA	1.15265929176103
Sm_g00005832	-1.39903894920198	-1.33755638492337	-0.932233547609587	-1.16328168073147	-1.3898779630458	-0.99728113489818
Sm_g00005833	-3.11524223306385	-2.55723419430774	-2.50884034693461	-2.4124451729244	-2.57548348321564	-1.54640946242344
Sm_g00005834	3.02481209782974	NA	NA	2.10990765177537	3.21280340256734	4.86131834511172
Sm_g00005836	2.3425565261571	1.86057017397676	2.06997384326375	2.13860031861681	2.62195587015594	2.94241566785879
Sm_g00005839	-1.94408552221768	-1.77308920520548	-1.90732358148447	-1.91016481414297	-1.8744425136593	NA
Sm_g00005840	NA	NA	NA	NA	NA	1.46842701620572
Sm_g00005841	1.15189943276573	0.973740752103237	1.09006238026601	1.09848248776354	1.25448416542413	1.37846421815189
Sm_g00005843	-3.62379390053851	-3.34528356560557	-3.38530898507863	-3.19804325651493	-3.92634092295168	-2.41562361853893
Sm_g00005844	NA	NA	NA	NA	NA	1.47305794161268
Sm_g00005845	0.98755783199189	0.98388014324923	0.969583477852313	1.07721529443888	1.28520080135113	1.33578341028004
Sm_g00005846	-0.987966529591523	NA	NA	-0.83741558892433	NA	NA
Sm_g00005847	2.77734317905776	3.25801133744331	3.14842817229722	2.81340464043402	2.56555324773134	2.43359979560823
Sm_g00005848	2.10077128094373	2.60111725613874	2.64509006437406	2.3812598046323	2.20718593457081	2.15767295013065
Sm_g00005849	NA	NA	NA	NA	0.925610078550187	1.80617069998768
Sm_g00005850	5.58151810704085	4.98773871967174	5.54339288052411	5.88679738284743	6.14298148567795	6.11091468815038
Sm_g00005852	1.38222475841264	1.19719600106902	1.15923600193756	1.22685466519865	1.48097567340099	2.17706940267631
Sm_g00005853	NA	NA	1.02068942345527	NA	NA	NA
Sm_g00005854	1.05989938947086	1.45794079828588	1.43709001720732	1.41854734436121	1.26505599385465	1.02057154566074
Sm_g00005856	1.46788056605804	NA	NA	NA	NA	NA
Sm_g00005857	2.2450728506632	1.93052924543655	1.79554950469621	1.94336934366668	2.02304029877152	2.65499157380172
Sm_g00005858	NA	NA	NA	NA	NA	-0.973256070385089
Sm_g00005859	3.75008739442494	4.37395844818912	4.27222400301728	4.33853145231135	4.25002839100383	3.99446685765899
Sm_g00005860	1.89305026851459	1.81297702460576	1.57296981960218	1.45877954149207	1.41652015378571	NA
Sm_g00005861	NA	-1.69750265456722	-2.23350281152273	-2.0730651584906	-2.08105966355689	NA
Sm_g00005862	-2.70033824331448	-2.14860103213819	-3.09601324567861	-2.96311477797136	-3.69019915247266	-3.07079349449441
Sm_g00005864	1.82799206280058	1.24368924575232	1.41800640022017	1.54079791501624	1.49206400954861	2.15719683295118
Sm_g00005865	NA	NA	NA	NA	NA	1.7969499664473
Sm_g00005866	1.72099910295066	NA	NA	NA	1.14545332611013	1.7584260737829
Sm_g00005868	1.68388536139359	1.20720565943693	1.3369096910847	1.61898923265343	2.15305848597938	2.5006499478877
Sm_g00005869	-2.65664912602578	-3.12939439123301	-3.10179652874474	-3.34313215462814	-3.47575672519421	-3.35280792763057
Sm_g00005871	1.33070054871538	1.54189153115282	1.58089561784868	1.33485255128209	1.78219118571228	1.83211352084571
Sm_g00005872	1.77351711891728	NA	NA	NA	NA	NA
Sm_g00005873	1.76296473340759	1.85553382307127	1.79881152463713	1.71946526016324	1.86067615211493	1.80986450861625
Sm_g00005874	-1.41228112691028	-1.0384551985541	-1.75301257936864	-1.71251448079146	-1.87347788548299	NA
Sm_g00005875	NA	NA	NA	NA	NA	1.06549359737862
Sm_g00005876	NA	NA	NA	1.09216375664978	1.58935155303421	1.78404938652851
Sm_g00005877	-1.80237649113506	NA	-1.30527036259297	-1.37266205440339	-1.15611194842204	NA
Sm_g00005881	3.55198449505946	4.27579350762845	4.55738529657937	4.73405041195181	4.71007582405796	5.09897742849237
Sm_g00005882	NA	NA	NA	NA	1.03574559401691	1.37312708722384
Sm_g00005883	-1.11043189650585	NA	-1.0014785399244	-0.99343360577786	-1.03480881110302	-1.58188986735163
Sm_g00005884	NA	NA	NA	NA	NA	-1.51478349340103
Sm_g00005886	-1.61319927135467	-1.97361489268709	-1.59182719696742	-2.10976036986142	-2.30495326145463	-1.36183326692516
Sm_g00005887	-2.13753281429323	-3.721666718892	-4.44106771263151	-4.38234569277769	-4.7859671597012	-4.98803199478441
Sm_g00005890	-2.02671915302892	-2.01111424803693	-1.81184184657993	-1.86557457503946	-2.15815426552939	-3.02100570391903
Sm_g00005891	-8.36121166983299	-8.39286969257172	-8.49809266393186	-8.98634473811812	-9.53969758043115	-8.81498553512471
Sm_g00005892	2.7656426441377	2.66965386702136	2.92716972613739	3.01777717607094	3.48461348715495	3.63612594941931
Sm_g00005893	1.11130573683254	NA	1.24941785045867	1.15300827416686	1.5588236354918	1.92649812173018
Sm_g00005894	NA	NA	NA	NA	1.26691829123369	1.25172633030179
Sm_g00005895	3.3082195147863	2.49080197216482	2.27507848400947	2.58387381112597	3.2201150185724	3.55735280120427
Sm_g00005896	2.79909959785766	1.70860980235316	1.63510426038786	1.87318021719834	1.99534953685911	1.64830020957968
Sm_g00005898	2.37852212408093	1.6236310275774	2.2274893964194	2.26562220858098	2.377295659708	2.27343296736366
Sm_g00005899	NA	NA	1.09494441379623	0.998748858382514	1.2775480805407	NA
Sm_g00005900	2.96415601564097	1.74708358250774	2.34114592814176	2.59072608815902	2.93772687469224	2.86763075192378
Sm_g00005902	NA	1.15993564278146	NA	1.55219531711737	1.76162514259682	NA
Sm_g00005903	3.81955062025305	4.11842250095309	4.54058072807616	4.63685357066512	4.41654960044373	3.73744187273309
Sm_g00005904	NA	NA	NA	NA	NA	-1.51226917864509
Sm_g00005905	NA	NA	-1.32084675855715	NA	NA	NA
Sm_g00005906	1.71351686051129	1.22175244931916	1.44937767287875	1.59550698645406	2.0296413773604	2.16256471490961
Sm_g00005907	NA	NA	NA	NA	NA	-1.8534267925187
Sm_g00005908	1.53783780297722	NA	1.25257931372989	1.17206256502268	1.32529658792781	1.30803262348753
Sm_g00005910	2.01792243030689	1.89895999870341	2.25716487584521	2.13781587682587	2.24913187296534	2.8376045378485
Sm_g00005911	NA	NA	NA	NA	1.33492435865735	2.73480062516274
Sm_g00005913	NA	NA	NA	NA	1.16271924424045	NA
Sm_g00005915	2.83630773292832	2.32604455467995	2.47924725795103	2.55511600984161	2.98975895912543	3.40966536087623
Sm_g00005916	-2.65772097109497	-2.70187368633365	-3.48747866855511	-2.90752282092312	-3.30039148619659	-3.16114821106602
Sm_g00005917	-1.18738235875821	-1.260233573806	-1.3334861662219	-1.20915521760354	-0.977607563983525	NA
